fport,mtype,code_rate,size,bandwidth,spreading_factor,frequency,crc_status,gateway,length_total,time_diff,snr,rssi,rate,rolling_rate_byte_sec,rolling_rate_byte_min,rolling_rate_packet_sec,rolling_rate_packet_min,header_length,payload_length,fcnt
0,0.0,0,0,0,0.6,0.2857142857142857,0,0,0.074074074074074,0.7115728981061872,0.8333333333333334,0.6794871794871795,0.2758787427232776,0.1007165515853111,0.0279951461645965,0.0,0.0,0.0,0.074074074074074,0.0
0,0.0,0,0,0,0.2,0.2857142857142857,0,0,0.2592592592592592,0.6844181019706813,0.8111111111111111,0.4871794871794871,0.2923889774716304,0.2887750622833108,0.2917445819612846,0.0,0.25,0.0,0.2592592592592592,0.0
0,0.0,0,0,0,0.6,0.7142857142857143,0,0,0.074074074074074,0.7118562138350114,0.911111111111111,0.6794871794871795,0.2874563766193561,0.1007165515853111,0.3921254798783663,0.0,0.396240625180289,0.0,0.074074074074074,0.0
0,0.0,0,0,0,0.6,0.5714285714285714,0,0,0.074074074074074,0.7410038452989066,0.9027777777777778,0.6794871794871795,0.2377882567148121,0.1007165515853111,0.4668008385725709,0.0,0.5,0.0,0.074074074074074,0.0
0,0.0,0,0,0,0.6,0.1428571428571428,0,0,0.074074074074074,0.7410031672097149,0.8833333333333333,0.7051282051282052,0.2377889110166985,0.1007165515853111,0.4668008385725709,0.0,0.5,0.0,0.074074074074074,0.0
0,0.0,0,0,0,0.4,0.4285714285714285,0,0,0.5925925925925926,0.4613699371201997,0.2083333333333333,0.3076923076923077,0.5076126336084781,0.5127664023751783,0.5878881486367394,0.0,0.5804820237218407,0.0,0.5925925925925926,0.0
0,0.0,0,0,0,0.6,0.7142857142857143,0,0,0.074074074074074,0.7404557454483662,0.875,0.7051282051282052,0.2855193726890311,0.1007165515853111,0.5163298342265753,0.0,0.5,0.0,0.074074074074074,0.0
0,0.0,0,0,0,0.4,0.5714285714285714,0,0,0.5925925925925926,0.694714265611656,0.1944444444444444,0.2435897435897435,0.2824540022859824,0.5127664023751783,0.6216007836745553,0.0,0.5804820237218407,0.0,0.5925925925925926,0.0
0,0.0,0,0,0,0.6,0.8571428571428571,0,0,0.2222222222222222,0.6069669294296329,0.7361111111111112,0.4487179487179487,0.4143254135555393,0.2563832011875891,0.670396683981659,0.0,0.646240625180289,0.0,0.2222222222222222,0.0
0,0.0,0,0,0,0.6,0.1428571428571428,0,0,0.074074074074074,0.6913615090023955,0.911111111111111,0.6794871794871795,0.3035214894825692,0.1007165515853111,0.670396683981659,0.0,0.646240625180289,0.0,0.074074074074074,0.0
