fport,mtype,code_rate,size,bandwidth,spreading_factor,frequency,crc_status,gateway,length_total,time_diff,snr,rssi,rate,rolling_rate_byte_sec,rolling_rate_byte_min,rolling_rate_packet_sec,rolling_rate_packet_min,header_length,payload_length,fcnt
0,0,0,0,0,0.4,0.1428571428571428,0,0,0.6,0.6585824389809101,0.6847457627118644,0.1621621621621621,0.3414175610190899,0.2115168025855405,0.5901696283209482,0.0,0.5578858913022596,0.0,0.6,0.0
0,0,0,0,0,0.4,1.0,0,0,0.6,0.8788434393254564,0.3050847457627119,0.2702702702702703,0.1211565606745435,0.2115168025855405,0.0730212775018226,0.0,0.0,0.0,0.6,0.0
0,0,0,0,0,0.6,1.0,0,0,0.6,0.7034387050738253,0.576271186440678,0.3648648648648648,0.2965612949261745,0.2115168025855405,0.3315954529113853,0.0,0.2789429456511298,0.0,0.6,0.0
0,0,0,0,0,0.6,0.8571428571428571,0,0,0.6,0.818739649111881,0.5423728813559322,0.3243243243243243,0.1812603508881189,0.2115168025855405,0.4828516491808742,0.0,0.4421141086977402,0.0,0.6,0.0
0,0,0,0,0,0.6,0.7142857142857143,0,0,0.6,0.555080118694638,0.6169491525423728,0.3918918918918919,0.4449198813053619,0.6842233823423355,0.5901696283209482,0.6309297535714574,0.5578858913022596,0.0,0.6,0.0
0,0,0,0,0,0.6,0.7142857142857143,0,0,0.6,0.8121873636123631,0.4745762711864407,0.3513513513513513,0.1878126363876369,0.2115168025855405,0.4828516491808742,0.0,0.4421141086977402,0.0,0.6,0.0
0,0,0,0,0,0.6,1.0,0,0,0.8,0.7563184305898064,0.7864406779661016,0.3108108108108108,0.2436815694101935,0.2695919956312832,0.5983687205781222,0.0,0.5578858913022596,0.0,0.8,0.0
0,0,0,0,0,0.6,0.8571428571428571,0,0,0.6,0.7673394622372717,0.6101694915254238,0.3783783783783784,0.237947049489486,0.2115168025855405,0.493744209316672,0.0,0.4421141086977402,0.0,0.6,0.0
0,0,0,0,0,0.4,0.7142857142857143,0,0,0.6,0.6244492983474712,0.2983050847457627,0.2702702702702703,0.3755507016525288,0.2115168025855405,0.5983687205781222,0.0,0.5578858913022596,0.0,0.6,0.0
0,0,0,0,0,0.4,0.7142857142857143,0,0,0.6,0.8149196068045412,0.4067796610169492,0.2837837837837837,0.1850803931954587,0.2115168025855405,0.5983687205781222,0.0,0.5578858913022596,0.0,0.6,0.0
0,0,0,0,0,0.6,0.7142857142857143,0,0,0.6,0.6086588476700406,0.4406779661016949,0.2837837837837837,0.3913411523299592,0.2115168025855405,0.679985547022611,0.0,0.647685462377997,0.0,0.6,0.0
0,0,0,0,0,0.6,1.0,0,0,0.6,0.7188605007914485,0.6271186440677966,0.2837837837837837,0.2811394992085514,0.2115168025855405,0.6734119199976197,0.0,0.647685462377997,0.0,0.6,0.0
0,0,0,0,0,0.4,0.8571428571428571,0,0,0.6,0.823394780369927,0.3559322033898305,0.5135135135135135,0.176605219630073,0.2115168025855405,0.5901696283209482,0.0,0.5578858913022596,0.0,0.6,0.0
0,0,0,0,0,0.6,0.7142857142857143,0,0,0.8,0.6368331911807333,0.5694915254237288,0.3513513513513513,0.3631668088192665,0.2695919956312832,0.679985547022611,0.0,0.647685462377997,0.0,0.8,0.0
0,0,0,0,0,0.6,1.0,0,0,0.6,0.5886821914759437,0.7728813559322034,0.2837837837837837,0.4166043202508141,0.2115168025855405,0.7469118599396253,0.0,0.7210570543488701,0.0,0.6,0.0
0,0,0,0,0,0.6,0.8571428571428571,0,0,0.6,0.8430446913959986,0.5830508474576271,0.2972972972972973,0.1569553086040013,0.2115168025855405,0.493744209316672,0.0,0.4421141086977402,0.0,0.6,0.0
0,0,0,0,0,0.6,1.0,0,0,0.6,0.6191965153784605,0.6271186440677966,0.2702702702702703,0.3808034846215395,0.2115168025855405,0.4828516491808742,0.0,0.4421141086977402,0.0,0.6,0.0
0,0,0,0,0,0.6,1.0,0,0,0.6,0.7993202983256166,0.5423728813559322,0.2972972972972973,0.2006797016743833,0.2115168025855405,0.4828516491808742,0.0,0.4421141086977402,0.0,0.6,0.0
0,0,0,0,0,0.6,0.7142857142857143,0,0,0.6,0.6691088139853002,0.4745762711864407,0.2837837837837837,0.3308911860146998,0.2115168025855405,0.5901696283209482,0.0,0.5578858913022596,0.0,0.6,0.0
0,0,0,0,0,0.4,0.8571428571428571,0,0,0.6,0.7220101306811433,0.2203389830508474,0.2972972972972973,0.2779898693188566,0.2115168025855405,0.6734119199976197,0.0,0.647685462377997,0.0,0.6,0.0
0,0,0,0,0,0.6,1.0,0,0,0.8,0.7751115299135107,0.8135593220338984,0.2972972972972973,0.2248884700864892,0.2695919956312832,0.679985547022611,0.0,0.647685462377997,0.0,0.8,0.0
0,0,0,0,0,0.6,0.7142857142857143,0,0,0.6,0.7781881261887712,0.5084745762711864,0.2432432432432432,0.2270983855379864,0.2115168025855405,0.679985547022611,0.0,0.647685462377997,0.0,0.6,0.0
0,0,0,0,0,0.6,0.7142857142857143,0,0,0.8,0.857632057212974,0.7457627118644068,0.3513513513513513,0.1423679427870259,0.2695919956312832,0.1047888597539675,0.0,0.0,0.0,0.8,0.0
0,0,0,0,0,0.6,0.8571428571428571,0,0,0.6,0.683482711462391,0.7288135593220338,0.3513513513513513,0.3218038002643666,0.2115168025855405,0.3478172991191808,0.0,0.2789429456511298,0.0,0.6,0.0
0,0,0,0,0,0.6,1.0,0,0,0.6,0.6077007144653834,0.535593220338983,0.2432432432432432,0.3922992855346165,0.2115168025855405,0.493744209316672,0.0,0.4421141086977402,0.0,0.6,0.0
0,0,0,0,0,0.6,1.0,0,0,0.6,0.8047217682381326,0.4576271186440678,0.3378378378378378,0.1952782317618674,0.2115168025855405,0.5983687205781222,0.0,0.5578858913022596,0.0,0.6,0.0
0,0,0,0,0,0.6,0.7142857142857143,0,0,0.8,0.8200834213059874,0.6847457627118644,0.2837837837837837,0.1799165786940124,0.2695919956312832,0.3478172991191808,0.0,0.2789429456511298,0.0,0.8,0.0
0,0,0,0,0,0.4,0.8571428571428571,0,0,0.6,0.7480249721153216,0.3796610169491525,0.2837837837837837,0.2572615396114361,0.2115168025855405,0.493744209316672,0.0,0.4421141086977402,0.0,0.6,0.0
0,0,0,0,0,0.6,1.0,0,0,0.8,0.6676819535814927,0.5016949152542373,0.3243243243243243,0.3323180464185071,0.2695919956312832,0.606391474528744,0.0,0.5578858913022596,0.0,0.8,0.0
0,0,0,0,0,0.6,0.8571428571428571,0,0,0.6,0.7858740998197551,0.7186440677966102,0.2972972972972973,0.2194124119070027,0.2115168025855405,0.606391474528744,0.0,0.5578858913022596,0.0,0.6,0.0
0,0,0,0,0,0.6,1.0,0,0,0.2,0.6993524408849485,0.5694915254237288,0.2837837837837837,0.3006475591150514,0.0780245917617607,0.6734119199976197,0.0,0.647685462377997,0.0,0.2,0.0
0,0,0,0,0,0.6,0.0,0,0,0.6,0.8028759843854844,0.5423728813559322,0.2837837837837837,0.1849723876828636,0.2115168025855405,0.5817862714610823,0.0,0.5578858913022596,0.0,0.6,0.0
0,0,0,0,0,0.6,1.0,0,0,0.8,0.8072437525765178,0.7050847457627119,0.3378378378378378,0.1927562474234821,0.2695919956312832,0.3478172991191808,0.0,0.2789429456511298,0.0,0.8,0.0
0,0,0,0,0,0.6,0.7142857142857143,0,0,0.6,0.8381510813967683,0.6949152542372882,0.2972972972972973,0.1671354303299893,0.2115168025855405,0.3478172991191808,0.0,0.2789429456511298,0.0,0.6,0.0
0,0,0,0,0,0.6,0.7142857142857143,0,0,0.6,0.7242760921129482,0.6610169491525424,0.2972972972972973,0.2757239078870518,0.2115168025855405,0.3315954529113853,0.0,0.2789429456511298,0.0,0.6,0.0
0,0,0,0,0,0.6,1.0,0,0,0.6,0.8432562408976234,0.4677966101694915,0.3918918918918919,0.1567437591023766,0.2115168025855405,0.3315954529113853,0.0,0.2789429456511298,0.0,0.6,0.0
0,0,0,0,0,0.6,0.8571428571428571,0,0,0.6,0.690509214300177,0.8067796610169492,0.3513513513513513,0.3094907856998229,0.2115168025855405,0.3315954529113853,0.0,0.2789429456511298,0.0,0.6,0.0
0,0,0,0,0,0.4,0.4285714285714285,0,0,0.6,0.867043830204392,0.6169491525423728,0.2567567567567567,0.1329561697956079,0.2115168025855405,0.0730212775018226,0.0,0.0,0.0,0.6,0.0
0,0,0,0,0,0.6,1.0,0,0,0.6,0.6037062839444662,0.6169491525423728,0.3108108108108108,0.3962937160555337,0.2115168025855405,0.3315954529113853,0.0,0.2789429456511298,0.0,0.6,0.0
0,0,0,0,0,0.6,0.7142857142857143,0,0,0.8,0.8272404457450945,0.4745762711864407,0.2567567567567567,0.1727595542549054,0.2695919956312832,0.493744209316672,0.0,0.4421141086977402,0.0,0.8,0.0
0,0,0,0,0,0.6,1.0,0,0,0.6,0.8317095875572911,0.7966101694915254,0.2972972972972973,0.1735769241694665,0.2115168025855405,0.3478172991191808,0.0,0.2789429456511298,0.0,0.6,0.0
0,0,0,0,0,0.4,0.7142857142857143,0,0,0.8,0.7259290848698785,0.4,0.4324324324324324,0.2740709151301214,0.2695919956312832,0.504327718593959,0.0,0.4421141086977402,0.0,0.8,0.0
0,0,0,0,0,0.6,1.0,0,0,0.6,0.7715489953562005,0.5491525423728814,0.3648648648648648,0.2337375163705572,0.2115168025855405,0.493744209316672,0.0,0.4421141086977402,0.0,0.6,0.0
0,0,0,0,0,0.6,0.7142857142857143,0,0,0.6,0.8127054059192472,0.6271186440677966,0.3108108108108108,0.1872945940807527,0.2115168025855405,0.493744209316672,0.0,0.4421141086977402,0.0,0.6,0.0
0,0,0,0,0,0.6,0.7142857142857143,0,0,0.6,0.7949332968836009,0.7050847457627119,0.3513513513513513,0.205066703116399,0.2115168025855405,0.3315954529113853,0.0,0.2789429456511298,0.0,0.6,0.0
0,0,0,0,0,0.4,1.0,0,0,0.8,0.7935047895778473,0.2983050847457627,0.2972972972972973,0.2064952104221525,0.2695919956312832,0.493744209316672,0.0,0.4421141086977402,0.0,0.8,0.0
0,0,0,0,0,0.6,0.8571428571428571,0,0,0.6,0.6952757378124064,0.7728813559322034,0.3243243243243243,0.3100107739143514,0.2115168025855405,0.5983687205781222,0.0,0.5578858913022596,0.0,0.6,0.0
0,0,0,0,0,0.4,1.0,0,0,0.8,0.6411516142361653,0.3220338983050847,0.2432432432432432,0.3588483857638345,0.2695919956312832,0.686445339269212,0.0,0.647685462377997,0.0,0.8,0.0
0,0,0,0,0,0.6,0.7142857142857143,0,0,0.2,0.7831445926037199,0.6101694915254238,0.2972972972972973,0.2221419191230378,0.0780245917617607,0.6734119199976197,0.0,0.647685462377997,0.0,0.2,0.0
0,0,0,0,0,0.6,0.7142857142857143,0,0,0.6,0.7960885185438225,0.5932203389830508,0.3108108108108108,0.1917598535245255,0.2115168025855405,0.6734119199976197,0.0,0.647685462377997,0.0,0.6,0.0
0,0,0,0,0,0.4,0.5714285714285714,0,0,0.6,0.8183060872916171,0.6949152542372882,0.2702702702702703,0.1816939127083829,0.2115168025855405,0.3315954529113853,0.0,0.2789429456511298,0.0,0.6,0.0
0,0,0,0,0,0.6,1.0,0,0,0.6,0.733848312852948,0.7186440677966102,0.2837837837837837,0.2661516871470519,0.2115168025855405,0.4828516491808742,0.0,0.4421141086977402,0.0,0.6,0.0
0,0,0,0,0,0.6,1.0,0,0,0.8,0.726125645170448,0.5491525423728814,0.2837837837837837,0.273874354829552,0.2695919956312832,0.5983687205781222,0.0,0.5578858913022596,0.0,0.8,0.0
0,0,0,0,0,0.6,0.8571428571428571,0,0,0.6,0.7907274575084596,0.7796610169491526,0.3108108108108108,0.2145590542182981,0.2115168025855405,0.5983687205781222,0.0,0.5578858913022596,0.0,0.6,0.0
0,0,0,0,0,0.6,0.7142857142857143,0,0,0.6,0.7661237047491148,0.559322033898305,0.2837837837837837,0.2338762952508851,0.2115168025855405,0.679985547022611,0.0,0.647685462377997,0.0,0.6,0.0
0,0,0,0,0,0.6,1.0,0,0,0.6,0.6355682082599091,0.6169491525423728,0.2837837837837837,0.3644317917400909,0.2115168025855405,0.679985547022611,0.0,0.647685462377997,0.0,0.6,0.0
0,0,0,0,0,0.4,0.7142857142857143,0,0,0.8,0.7852862552478245,0.3220338983050847,0.2432432432432432,0.2147137447521755,0.2695919956312832,0.5983687205781222,0.0,0.5578858913022596,0.0,0.8,0.0
0,0,0,0,0,0.6,1.0,0,0,0.6,0.726318405255487,0.7966101694915254,0.2972972972972973,0.2789681064712708,0.2115168025855405,0.679985547022611,0.0,0.647685462377997,0.0,0.6,0.0
0,0,0,0,0,0.6,0.7142857142857143,0,0,0.6,0.8387736612907983,0.7627118644067796,0.3243243243243243,0.1612263387092017,0.2115168025855405,0.3315954529113853,0.0,0.2789429456511298,0.0,0.6,0.0
0,0,0,0,0,0.6,0.7142857142857143,0,0,0.8,0.7280816294520783,0.5084745762711864,0.3513513513513513,0.2719183705479217,0.2695919956312832,0.3478172991191808,0.0,0.2789429456511298,0.0,0.8,0.0
0,0,0,0,0,0.6,1.0,0,0,0.6,0.793657503142922,0.840677966101695,0.3783783783783784,0.2116290085838356,0.2115168025855405,0.493744209316672,0.0,0.4421141086977402,0.0,0.6,0.0
0,0,0,0,0,0.6,0.7142857142857143,0,0,0.6,0.7710346174672108,0.5932203389830508,0.2702702702702703,0.2289653825327892,0.2115168025855405,0.5983687205781222,0.0,0.5578858913022596,0.0,0.6,0.0
0,0,0,0,0,0.4,1.0,0,0,0.6,0.7151887733855231,0.3389830508474576,0.3108108108108108,0.2848112266144768,0.2115168025855405,0.5983687205781222,0.0,0.5578858913022596,0.0,0.6,0.0
0,0,0,0,0,0.4,0.7142857142857143,0,0,0.6,0.7169681075537171,0.4135593220338983,0.3513513513513513,0.2830318924462828,0.2115168025855405,0.679985547022611,0.0,0.647685462377997,0.0,0.6,0.0
0,0,0,0,0,0.6,1.0,0,0,0.2,0.7846250162081041,0.4677966101694915,0.3108108108108108,0.2153749837918958,0.0780245917617607,0.65990660147633,0.0,0.647685462377997,0.0,0.2,0.0
0,0,0,0,0,0.6,0.7142857142857143,0,0,0.6,0.7182087274477946,0.4915254237288136,0.2972972972972973,0.2696396446205533,0.2115168025855405,0.65990660147633,0.0,0.647685462377997,0.0,0.6,0.0
0,0,0,0,0,0.6,1.0,0,0,0.6,0.8391556591847024,0.6711864406779662,0.2972972972972973,0.1608443408152976,0.2115168025855405,0.3315954529113853,0.0,0.2789429456511298,0.0,0.6,0.0
0,0,0,0,0,0.4,0.8571428571428571,0,0,0.6,0.6782462891300016,0.3457627118644067,0.5135135135135135,0.3217537108699983,0.2115168025855405,0.4828516491808742,0.0,0.4421141086977402,0.0,0.6,0.0
0,0,0,0,0,0.6,1.0,0,0,0.6,0.6457525612449768,0.5830508474576271,0.3378378378378378,0.354247438755023,0.2115168025855405,0.4828516491808742,0.0,0.4421141086977402,0.0,0.6,0.0
0,0,0,0,0,0.6,1.0,0,0,0.6,0.7153304127696618,0.6169491525423728,0.3108108108108108,0.2846695872303382,0.2115168025855405,0.5901696283209482,0.0,0.5578858913022596,0.0,0.6,0.0
0,0,0,0,0,0.6,0.7142857142857143,0,0,0.8,0.7659693592227428,0.4576271186440678,0.2837837837837837,0.2340306407772572,0.2695919956312832,0.679985547022611,0.0,0.647685462377997,0.0,0.8,0.0
0,0,0,0,0,0.6,1.0,0,0,0.6,0.8525588804517824,0.8135593220338984,0.3108108108108108,0.1527276312749753,0.2115168025855405,0.0730212775018226,0.0,0.0,0.0,0.6,0.0
0,0,0,0,0,0.4,0.8571428571428571,0,0,0.6,0.7219711181103566,0.2440677966101694,0.4864864864864865,0.2780288818896434,0.2115168025855405,0.3315954529113853,0.0,0.2789429456511298,0.0,0.6,0.0
0,0,0,0,0,0.6,0.8571428571428571,0,0,0.8,0.7520096125362593,0.6101694915254238,0.3243243243243243,0.2479903874637407,0.2695919956312832,0.493744209316672,0.0,0.4421141086977402,0.0,0.8,0.0
0,0,0,0,0,0.6,1.0,0,0,0.6,0.8071084363953609,0.6711864406779662,0.3648648648648648,0.1981780753313968,0.2115168025855405,0.5983687205781222,0.0,0.5578858913022596,0.0,0.6,0.0
0,0,0,0,0,0.6,1.0,0,0,0.6,0.7242383654574791,0.6169491525423728,0.2837837837837837,0.2757616345425207,0.2115168025855405,0.5983687205781222,0.0,0.5578858913022596,0.0,0.6,0.0
0,0,0,0,0,0.6,1.0,0,0,0.2,0.7291457216288388,0.5254237288135594,0.3243243243243243,0.2708542783711611,0.0780245917617607,0.5817862714610823,0.0,0.5578858913022596,0.0,0.2,0.0
0,0,0,0,0,0.6,0.7142857142857143,0,0,0.8,0.7704176484023681,0.7627118644067796,0.3513513513513513,0.2174307236659797,0.2695919956312832,0.5817862714610823,0.0,0.5578858913022596,0.0,0.8,0.0
0,0,0,0,0,0.6,0.8571428571428571,0,0,0.6,0.7884415928335418,0.5694915254237288,0.3648648648648648,0.216844918893216,0.2115168025855405,0.6667203741125858,0.0,0.647685462377997,0.0,0.6,0.0
0,0,0,0,0,0.6,0.8571428571428571,0,0,0.8,0.7152737069747164,0.6949152542372882,0.3513513513513513,0.2847262930252835,0.2695919956312832,0.6734119199976197,0.0,0.647685462377997,0.0,0.8,0.0
0,0,0,0,0,0.4,0.7142857142857143,0,0,0.6,0.6009849557776299,0.5016949152542373,0.2702702702702703,0.4043015559491279,0.2115168025855405,0.741425824590437,0.0,0.7210570543488701,0.0,0.6,0.0
0,0,0,0,0,0.6,0.4285714285714285,0,0,0.6,0.8181183465007247,0.5254237288135594,0.2702702702702703,0.1818816534992753,0.2115168025855405,0.5983687205781222,0.0,0.5578858913022596,0.0,0.6,0.0
0,0,0,0,0,0.6,1.0,0,0,0.8,0.718259699950529,0.535593220338983,0.3243243243243243,0.281740300049471,0.2695919956312832,0.686445339269212,0.0,0.647685462377997,0.0,0.8,0.0
0,0,0,0,0,0.4,0.2857142857142857,0,0,0.6,0.8237781904316752,0.3457627118644067,0.3918918918918919,0.1815083212950825,0.2115168025855405,0.493744209316672,0.0,0.4421141086977402,0.0,0.6,0.0
0,0,0,0,0,0.6,0.7142857142857143,0,0,0.6,0.8454182234473738,0.423728813559322,0.3648648648648648,0.1545817765526261,0.2115168025855405,0.3315954529113853,0.0,0.2789429456511298,0.0,0.6,0.0
0,0,0,0,0,0.6,0.7142857142857143,0,0,0.2,0.6625529538572468,0.5016949152542373,0.2702702702702703,0.3374470461427533,0.0780245917617607,0.2968686588654567,0.0,0.2789429456511298,0.0,0.2,0.0
0,0,0,0,0,0.6,0.7142857142857143,0,0,0.6,0.7957657740655405,0.5830508474576271,0.2837837837837837,0.1920825980028074,0.2115168025855405,0.4600632717274742,0.0,0.4421141086977402,0.0,0.6,0.0
0,0,0,0,0,0.6,0.7142857142857143,0,0,0.8,0.7719431471242091,0.559322033898305,0.3108108108108108,0.2280568528757909,0.2695919956312832,0.5817862714610823,0.0,0.5578858913022596,0.0,0.8,0.0
0,0,0,0,0,0.4,0.7142857142857143,0,0,0.6,0.721715883044492,0.2033898305084746,0.3243243243243243,0.2835706286822658,0.2115168025855405,0.6667203741125858,0.0,0.647685462377997,0.0,0.6,0.0
0,0,0,0,0,0.6,0.8571428571428571,0,0,0.6,0.6767208345868757,0.5152542372881356,0.2837837837837837,0.3232791654131242,0.2115168025855405,0.6667203741125858,0.0,0.647685462377997,0.0,0.6,0.0
0,0,0,0,0,0.6,1.0,0,0,0.6,0.812701192731664,0.6610169491525424,0.2837837837837837,0.1872988072683359,0.2115168025855405,0.5983687205781222,0.0,0.5578858913022596,0.0,0.6,0.0
0,0,0,0,0,0.6,0.7142857142857143,0,0,0.6,0.8432638853797791,0.7728813559322034,0.3513513513513513,0.1567361146202207,0.2115168025855405,0.3315954529113853,0.0,0.2789429456511298,0.0,0.6,0.0
0,0,0,0,0,0.6,1.0,0,0,0.6,0.8358417140305298,0.6949152542372882,0.2702702702702703,0.1641582859694701,0.2115168025855405,0.3315954529113853,0.0,0.2789429456511298,0.0,0.6,0.0
0,0,0,0,0,0.4,0.7142857142857143,0,0,0.6,0.8189396204357904,0.6508474576271186,0.2837837837837837,0.1810603795642096,0.2115168025855405,0.3315954529113853,0.0,0.2789429456511298,0.0,0.6,0.0
0,0,0,0,0,0.6,0.7142857142857143,0,0,0.6,0.636930877918516,0.7966101694915254,0.2837837837837837,0.363069122081484,0.2115168025855405,0.4828516491808742,0.0,0.4421141086977402,0.0,0.6,0.0
0,0,0,0,0,0.6,0.7142857142857143,0,0,0.6,0.7873117782348868,0.6711864406779662,0.2837837837837837,0.2126882217651131,0.2115168025855405,0.4828516491808742,0.0,0.4421141086977402,0.0,0.6,0.0
0,0,0,0,0,0.6,1.0,0,0,0.8,0.770763027633948,0.7050847457627119,0.2837837837837837,0.2292369723660519,0.2695919956312832,0.5983687205781222,0.0,0.5578858913022596,0.0,0.8,0.0
0,0,0,0,0,0.6,0.0,0,0,0.6,0.7730850850722062,0.7627118644067796,0.2297297297297297,0.2322014266545516,0.2115168025855405,0.493744209316672,0.0,0.4421141086977402,0.0,0.6,0.0
0,0,0,0,0,0.6,1.0,0,0,0.6,0.6037127720689478,0.5152542372881356,0.2702702702702703,0.3962872279310521,0.2115168025855405,0.5983687205781222,0.0,0.5578858913022596,0.0,0.6,0.0
0,0,0,0,0,0.4,1.0,0,0,0.6,0.7532859789584418,0.2542372881355932,0.4054054054054054,0.2467140210415579,0.2115168025855405,0.679985547022611,0.0,0.647685462377997,0.0,0.6,0.0
0,0,0,0,0,0.4,0.8571428571428571,0,0,0.8,0.7911663810412567,0.3898305084745763,0.2972972972972973,0.2088336189587432,0.2695919956312832,0.686445339269212,0.0,0.647685462377997,0.0,0.8,0.0
0,0,0,0,0,0.6,1.0,0,0,0.8,0.8284887846946987,0.8305084745762712,0.3108108108108108,0.1767977270320591,0.2695919956312832,0.3633630351635304,0.0,0.2789429456511298,0.0,0.8,0.0
0,0,0,0,0,0.6,0.7142857142857143,0,0,0.6,0.6080105181369733,0.7288135593220338,0.3108108108108108,0.3972759935897844,0.2115168025855405,0.504327718593959,0.0,0.4421141086977402,0.0,0.6,0.0
