layers_0,layers_1,layers_2,layers_3,layers_4,layers_5,flags,count_pkt,applications,length_total,time_diff,rate,rolling_rate_byte_sec,rolling_rate_byte_min,rolling_rate_packet_sec,rolling_rate_packet_min,header_length,payload_length
0,0,0,1.0,1.0,0,0.0,0.0,0,0.082040908069229,0.0157322857419481,0.9810263368402184,0.6735576041199679,0.7250681855514378,0.5708001467129986,0.6791644265483294,0.8333333333333334,0.0235387893872106
0,0,0,1.0,1.0,0,0.0,0.0,0,0.082040908069229,0.0624471418526677,0.9246866568381508,0.6763524449716445,0.7255054609738961,0.5728878004855746,0.6794068085465578,0.8333333333333334,0.0235387893872106
0,0,0,1.0,1.0,0,0.0,0.0,0,0.082040908069229,0.0268945201146278,0.9675643085900544,0.6790716686978163,0.7259405287426722,0.57494405977609,0.679648661903149,0.8333333333333334,0.0235387893872106
0,0,0,1.0,1.0,0,0.0,0.0,0,0.082040908069229,0.0583590915985241,0.9296169822704914,0.6817192595270211,0.7263734110372098,0.5769698548432389,0.6798899889190491,0.8333333333333334,0.0235387893872106
0,0,0,1.0,1.0,0,0.0,0.0,0,0.082040908069229,0.0268945201146278,0.9675643085900544,0.6842988948632159,0.7268041297043798,0.578966075201499,0.6801307918802131,0.8333333333333334,0.0235387893872106
0,0,0,1.0,1.0,0,0.0,0.0,0,0.082040908069229,0.0537890402292557,0.9351286171801088,0.6868139760035571,0.7272327062650965,0.5809335719663306,0.6803710730577376,0.8333333333333334,0.0235387893872106
0,0,0,1.0,1.0,0,0.0,0.0,0,0.082040908069229,0.0268945201146278,0.9675643085900544,0.6892676551057161,0.7276591619207703,0.5828731600330317,0.6806108347079863,0.8333333333333334,0.0235387893872106
0,0,0,1.0,1.0,0,0.0,0.0,0,0.082040908069229,0.0355526217380398,0.957122348248096,0.6916628589411504,0.7280835175596007,0.5847856201032122,0.6808500790727194,0.8333333333333334,0.0235387893872106
0,0,0,1.0,1.0,0,0.0,0.0,0,0.082040908069229,0.0537890402292557,0.9351286171801088,0.6940023098833195,0.7285057937627154,0.5866717005714945,0.6810888083792186,0.8333333333333334,0.0235387893872106
0,0,0,1.0,1.0,0,0.0,0.0,0,0.082040908069229,0.0268945201146278,0.9675643085900544,0.6962885445083221,0.7289260108101606,0.5885321192838577,0.6813270248404109,0.8333333333333334,0.0235387893872106
0,0,0,1.0,0.0,0,0.0,0.0,0,0.082040908069229,0.3762523631677609,0.5462270569633793,0.6985239301266432,0.7293441886867448,0.5903675651779587,0.6815647306549927,0.8333333333333334,0.0235387893872106
0,0,0,0.0,0.0,0,0.0,0.0,0,0.0013486176668914,0.4063392605472921,0.5099412517240292,0.6986377596019496,0.7293656779890855,0.5921786998148147,0.6818019280075508,0.8333333333333334,0.0006994940868348
0,0,0,0.0,0.0,0,0.0,0.0,0,0.0013486176668914,0.1565309201754091,0.6724343451171353,0.6987514603089866,0.7293871619340223,0.593966158810366,0.6820386190686835,0.8333333333333334,0.0006994940868348
0,0,0,0.0,0.0,0,0.0,0.0,0,0.0013486176668914,0.0726270303178856,0.7736252445239068,0.6988650325387595,0.7294086405242258,0.5957305531746716,0.6822748059951189,0.8333333333333334,0.0006994940868348
0,0,0,0.0,0.0,0,0.0,0.0,0,0.0013486176668914,0.0537890402292557,0.7963444910728006,0.6989784765812895,0.7294301137623648,0.5974724705658003,0.682510490929834,0.8333333333333334,0.0006994940868348
0,0,0,0.0,0.0,0,0.0,0.0,0,0.0017981568891885,0.0726270303178856,0.7736252445239068,0.6991034076741012,0.7294537831834894,0.599192476464852,0.6827456760021704,0.8333333333333334,0.0008296325215948
0,0,0,0.0,0.0,0,0.0,0.0,0,0.0017981568891885,0.3659890365185733,0.4243898200492495,0.6992281836737803,0.7294774461052025,0.6008911152779919,0.6829803633279499,0.8333333333333334,0.0008296325215948
0,0,0,0.0,0.0,0,0.0,0.0,0,0.0017981568891885,0.1653944976053934,0.6663135478189598,0.699352804964924,0.7295011025310721,0.6025689113708697,0.6832145550095892,0.8333333333333334,0.0008296325215948
0,0,0,0.0,0.0,0,0.0,0.0,0,0.0017981568891885,0.0726270303178856,0.7781942182676306,0.6994772719307005,0.729524752464664,0.6042263700403421,0.683448253136212,0.8333333333333334,0.0008296325215948
0,0,0,0.0,0.0,0,0.0,0.0,0,0.0017981568891885,0.1099303516018012,0.7332051642680001,0.6996015849528562,0.7295483959095406,0.6058639784280034,0.6836814597837624,0.8333333333333334,0.0008296325215948
0,0,0,0.0,0.0,0,0.0,0.0,0,0.0017981568891885,0.0695213259712038,0.7819398016567428,0.6997257444117229,0.7295720328692613,0.6074822063796586,0.6839141770151136,0.8333333333333334,0.0008296325215948
0,0,0,0.0,0.0,0,0.0,0.0,0,0.0017981568891885,0.0486079433055499,0.8071620411163088,0.6998497506862242,0.7295956633473828,0.6090815072545286,0.6841464068801786,0.8333333333333334,0.0008296325215948
0,0,0,0.0,0.0,0,0.0,0.0,0,0.0017981568891885,0.0755024634201777,0.7747263497063632,0.6999736041538838,0.729619287347459,0.610662318687681,0.6843781514160183,0.8333333333333334,0.0008296325215948
0,0,0,0.0,0.0,0,0.0,0.0,0,0.0017981568891885,0.0583590915985241,0.7954018299069069,0.7000973051908305,0.7296429048730406,0.6122250633088875,0.6846094126469487,0.8333333333333334,0.0008296325215948
0,0,0,0.0,0.0,0,0.0,0.0,0,0.0017981568891885,0.0695213259712038,0.7819398016567428,0.7002208541718068,0.7296665159276756,0.6137701494208663,0.684840192584647,0.8333333333333334,0.0008296325215948
0,0,0,0.0,0.0,0,0.0,0.0,0,0.0017981568891885,0.1788768434918413,0.6500533874297391,0.7003442514701747,0.7296901205149087,0.6152979716396317,0.6850704932282564,0.8333333333333334,0.0008296325215948
0,0,0,0.0,0.0,0,0.0,0.0,0,0.0017981568891885,0.0726270303178856,0.7781942182676306,0.7004674974579228,0.7297137186382823,0.6168089114994629,0.6853003165644904,0.8333333333333334,0.0008296325215948
0,0,0,0.0,0.0,0,0.0,0.0,0,0.0017981568891885,0.0726270303178856,0.7781942182676306,0.700590592505673,0.729737310301335,0.6183033380248119,0.6855296645677352,0.8333333333333334,0.0008296325215948
0,0,0,0.0,0.0,0,0.0,0.0,0,0.0017981568891885,0.0537890402292557,0.8009134648165244,0.700713536982687,0.7297608955076038,0.6197816082712958,0.685758539200152,0.8333333333333334,0.0008296325215948
0,0,0,1.0,0.0,0,0.7142857142857143,0.0,0,0.0046077770285457,0.2571205637122636,0.5556888420495302,0.7009076543723686,0.7297981798727431,0.6212440678377582,0.6859869424117768,0.8333333333333334,0.0010248401737348
0,0,0,1.0,0.0,0,0.7142857142857143,0.0,0,0.0139919082939986,0.1256626373437493,0.7356779182043438,0.7013387931236933,0.7298811892849493,0.6226910513512344,0.6862148761406214,0.8333333333333334,0.0037414799993493
0,0,0,0.0,0.0,0,0.0,0.0,0,0.0017981568891885,0.188109779196417,0.6978508650106628,0.7014608263477939,0.7299047351513182,0.624122882926525,0.6864423423127708,0.8333333333333334,0.0008296325215948
0,0,0,1.0,0.0,0,0.7142857142857143,0.0,0,0.0120251741964486,0.2213101297911671,0.5988774239230985,0.7018401684078662,0.7299780694062377,0.6255398766019569,0.6866693428424818,0.8333333333333334,0.0031721243472744
0,0,0,0.0,0.0,0,0.0,0.0,0,0.0017981568891885,0.2345037780320881,0.636154281921668,0.7019615947742721,0.7300015888202708,0.6269423367527948,0.6868958796322792,0.8333333333333334,0.0008296325215948
0,0,0,0.0,0.0,0,0.0,0.0,0,0.0017981568891885,0.1216590280169406,0.7190599879559804,0.7020828746221286,0.7300251018170014,0.6283305584836671,0.6871219545730513,0.8333333333333334,0.0008296325215948
0,0,0,0.0,0.0,0,0.0,0.0,0,0.0017981568891885,0.0726270303178856,0.7781942182676306,0.7022040083046017,0.73004860839993,0.6297048280012716,0.6873475695441449,0.8333333333333334,0.0008296325215948
0,0,0,0.0,0.0,0,0.0,0.0,0,0.0017981568891885,0.0537890402292557,0.8009134648165244,0.7023249961735815,0.7300721085725553,0.6310654229685357,0.6875727264134593,0.8333333333333334,0.0008296325215948
0,0,0,0.0,0.0,0,0.0,0.0,0,0.0017981568891885,0.0726270303178856,0.7781942182676306,0.7024458385796892,0.730095602338372,0.6324126128413314,0.6877974270375387,0.8333333333333334,0.0008296325215948
0,0,0,0.0,0.0,0,0.0,0.0,0,0.0022476961114857,0.28057820798669,0.5273981379340945,0.7025777561624416,0.7301212742463935,0.6337466591887636,0.6880216732616636,0.8333333333333334,0.0009597709563548
0,0,0,0.0,0.0,0,0.0,0.0,0,0.0006743088334457,0.3269277698554348,0.4756612958240979,0.7026702757942971,0.7301392946342187,0.6350678159979845,0.688245466919943,0.8333333333333334,0.0005042864346949
0,0,0,1.0,1.0,0,0.0,0.0,0,0.082040908069229,0.3584683159343575,0.4210738227036008,0.7047695668170059,0.7305516400853859,0.6363763299644231,0.6884688098354033,0.8333333333333334,0.0235387893872106
0,0,0,1.0,1.0,0,0.0,0.0,0,0.082040908069229,0.2054807211179155,0.7521833729522924,0.7068259067741511,0.7309620218681742,0.6376724407682595,0.6886917038200774,0.8333333333333334,0.0235387893872106
0,0,0,1.0,0.0,0,0.0,0.0,0,0.082040908069229,0.2111690225293741,0.7453230910642925,0.7088410180255321,0.7313704585967078,0.6389563813379179,0.688914150675094,0.8333333333333334,0.0168854619101068
0,0,0,1.0,0.0,0,0.0,0.0,0,0.082040908069229,0.2181451014356029,0.7369097064160647,0.7108165213628109,0.7317769686216871,0.6402283781013047,0.6891361521907637,0.8333333333333334,0.0235387893872106
0,0,0,1.0,0.0,0,0.0,0.0,0,0.082040908069229,0.2151561609170229,0.7405144687204351,0.7127539438418112,0.7321815700353348,0.6414886512254668,0.6893577101466662,0.8333333333333334,0.0235387893872106
0,0,0,1.0,0.0,0,0.0,0.0,0,0.082040908069229,0.2138459867038123,0.742094582672714,0.7146547258741036,0.7325842806762294,0.642737414845307,0.6895788263117355,0.8333333333333334,0.0235387893872106
0,0,0,1.0,0.0,0,0.0,0.0,0,0.082040908069229,0.215080304410366,0.7406059542063583,0.7165202276603756,0.7329851181340225,0.6439748772819504,0.6897995024443446,0.8333333333333334,0.0235387893872106
0,0,0,1.0,0.0,0,0.0,0.0,0,0.082040908069229,0.2210505930990857,0.73340558622395,0.7183517350375703,0.7333840997540502,0.6452012412513163,0.6900197402923902,0.8333333333333334,0.0235387893872106
0,0,0,1.0,0.0,0,0.0,0.0,0,0.082040908069229,0.2093640184388797,0.7474999864103867,0.720150464802745,0.7337812426418368,0.6464167040634227,0.6902395415933744,0.8333333333333334,0.0235387893872106
0,0,0,1.0,0.0,0,0.0,0.0,0,0.082040908069229,0.2154581125638356,0.7401503049281458,0.7219175695688644,0.7341765636674943,0.6476214578129074,0.6904589080744883,0.8333333333333334,0.0235387893872106
0,0,0,1.0,0.0,0,0.0,0.0,0,0.082040908069229,0.21635011945308,0.739074514764508,0.7236541422010543,0.7345700794700236,0.6488156895612315,0.6906778414526924,0.8333333333333334,0.0235387893872106
0,0,0,1.0,0.0,0,0.0,0.0,0,0.082040908069229,0.2144680535879066,0.7413443491901,0.7253612198760783,0.734961806461516,0.6499995815109939,0.6908963434347979,0.8333333333333334,0.0235387893872106
0,0,0,1.0,0.0,0,0.0,0.0,0,0.082040908069229,0.2184943440346669,0.736488508152546,0.727039787802796,0.7353517608312612,0.6511733111727642,0.6911144157175464,0.8333333333333334,0.0235387893872106
0,0,0,1.0,0.0,0,0.0,0.0,0,0.082040908069229,0.210746813893346,0.7458322888105416,0.7286907826370203,0.7357399585497606,0.6523370515248166,0.6913320599876885,0.8333333333333334,0.0235387893872106
0,0,0,1.0,0.0,0,0.0,0.0,0,0.082040908069229,0.2182152018897141,0.7368251629221648,0.7303150956204099,0.736126415372654,0.6534909711661229,0.6915492779220629,0.8333333333333334,0.0235387893872106
0,0,0,1.0,0.0,0,0.0,0.0,0,0.082040908069229,0.2151561609170229,0.7405144687204351,0.7319135754697357,0.7365111468445548,0.6546352344629446,0.6917660711876731,0.8333333333333334,0.0235387893872106
